notebook,zone,archived,cell_index,section,title,xlabel,ylabel,recipe,gallery_category,gallery_chart,has_fit,has_log_axis,is_grid,color_by_third_var,rendered_png_outputs
research/ftir_ec_phase3/ftir_28_ma350_brc_falsification.ipynb,research/ftir_ec_phase3,False,15,Figure 2 — the three suspect channels against IR,Channel health on MA350-0238 at Addis: only IR is trustworthy — an instrument ,"b$_{ATN}$(880 nm), Mm⁻¹","b$_{ATN}$(λ), Mm⁻¹",plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_29_provisional_addis_ec_series.ipynb,research/ftir_ec_phase3,False,9,4. Figure 1 — the provisional Addis EC time series,The provisional Addis EC series the corrected calibration gives — no MAC involved,,"provisional FTIR EC (µg/m³)\nlowest-OC/EC 800 + AIRSpec, site-held-out",plot+scatter,correlation,Connected Scatter,False,False,False,False,1
research/ftir_ec_phase3/ftir_29_provisional_addis_ec_series.ipynb,research/ftir_ec_phase3,False,11,5. Figure 2 — what changes versus the deployed SPARTAN numbers,,,,hist+plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_29_provisional_addis_ec_series.ipynb,research/ftir_ec_phase3,False,13,6. Figure 3 — seasonal structure,,,,boxplot+plot+scatter,correlation,Connected Scatter,False,False,False,False,1
research/ftir_ec_phase3/ftir_29_provisional_addis_ec_series.ipynb,research/ftir_ec_phase3,False,15,"7. Figure 4 — the model envelope and the axis disagreement, in one view",,,,plot+scatter,correlation,Bubble,True,False,False,True,1
research/ftir_ec_phase3/ftir_29_provisional_addis_ec_series.ipynb,research/ftir_ec_phase3,False,17,"8. Figure 5 — the offset `c` with a bootstrap CI, from ftir_15's committed draws",,,,errorbar,ranking,Lollipop,False,False,False,False,1
research/ftir_ec_phase3/ftir_30_composition_case_and_its_limits.ipynb,research/ftir_ec_phase3,False,5,Figure 1 — the response to the diagnosis: the cohort is the bottom tail of IMPROVE,,,,hist,distribution,Histogram,False,False,False,False,1
research/ftir_ec_phase3/ftir_30_composition_case_and_its_limits.ipynb,research/ftir_ec_phase3,False,9,"3. Figure 2 — the cure, part 1: errors stop tracking extrapolation distance",Raw model: error grows with extrapolation. Corrected model: a flat offset — the extrapolation disease is gone,,Addis residual (µg/m³),scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_30_composition_case_and_its_limits.ipynb,research/ftir_ec_phase3,False,11,"4. Figure 3 — the cure, part 2: the corrected model reproduces TOR ~1:1 at Addis-like composition",,,,hist+plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_30_composition_case_and_its_limits.ipynb,research/ftir_ec_phase3,False,13,"5. Figure 4 — where the proof stops: Addis is in-domain for the corrected model, but no Addis filter has ground truth",,,,bar,ranking,Barplot,False,True,False,True,1
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,23,1.10 Six-setup crossplots under four regression estimators,Four regression estimators per setup — {mode.replace(,"HIPS EC-equivalent, Fabs/10 (µg/m³)",Predicted FTIR EC (µg/m³),plot+scatter,correlation,Bubble,True,False,True,True,2
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,25,"1.11 The MAC-effect pivot, redone with Deming regression",,"HIPS EC-equivalent, Fabs/MAC (µg/m³)",Predicted FTIR EC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,True,False,2
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,41,"3. The implied-MAC bridge, from the committed 151,843-filter table",IMPROVE bridge: MAC = 10 is centered at Addis-like composition ,TOR OC/EC ratio (log scale),Implied MAC = Fabs / TOR EC (m²/g),fill_between+plot,evolution,Area chart,False,True,False,False,1
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,43,"4. The deployed crossplot, from committed phase-2 predictions",Deployed SPARTAN FTIR EC — MAC = {mac},"HIPS EC-equivalent, Fabs/{mac} (µg/m³)",Deployed FTIR EC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,45,5. Seasonal corrected spectra — npz cache joined to committed seasons,"Addis corrected spectra by Ethiopian season — loading moves, shape does not",Wavenumber (cm⁻¹),Baseline-corrected absorbance,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,47,"6. The 1600-band peak centers — committed group stats, drawn",Addis peaks at 1617–1619 cm⁻¹; every IMPROVE cohort sits higher,"1600-band peak center (cm⁻¹) — median dot, IQR bar",,plot,evolution,Line chart,False,False,False,True,1
research/ftir_ec_phase3/ftir_31_deck_figure_regeneration.ipynb,research/ftir_ec_phase3,False,49,7. Adama & Bishoftu context — SPARTAN HIPS export + committed Adama TOR,"Bishoftu (ETBI) absorbs less than Addis,\nfar above IMPROVE levels",HIPS Fabs (Mm⁻¹),Filters,hist+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_32_cv_scheme_ablation.ipynb,research/ftir_ec_phase3,False,11,5. The figure — four curves per cohort,The CV-scheme 2 × 2: fold structure (colour) vs fold count (line style),PLS components (k),%RMSECV (RMSECV / mean EC loading),plot,evolution,Line chart,False,True,False,True,1
research/ftir_ec_phase3/ftir_33_shape_cohort_explainers.ipynb,research/ftir_ec_phase3,False,3,1. Ethiopia-shaped smoke (300) — nearest Addis in band-feature space,"The selection axis: distance to Addis in\n(CH, carbonyl/CH, 1600/CH) space",Band-feature distance to the Addis medians,Filters,hist+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_33_shape_cohort_explainers.ipynb,research/ftir_ec_phase3,False,5,2. Spectral analogs (locked 500) — rank by score-space closeness,"The two ranked metrics, for the 400 with\ncommitted metric values",Mahalanobis D² to nearest Addis spectrum (log),VIP-weighted spectral RMSE vs Addis,hist+scatter,correlation,Bubble,False,True,False,True,1
research/ftir_ec_phase3/ftir_33_shape_cohort_explainers.ipynb,research/ftir_ec_phase3,False,7,3. All three cohorts on one compositional ruler,Shape-based selection does not find Addis-like composition — ,TOR OC/EC ratio (log scale),Pool filters,hist,distribution,Histogram,False,True,False,False,1
research/ftir_ec_phase3/ftir_33_shape_cohort_explainers.ipynb,research/ftir_ec_phase3,False,9,4. What the locked test said — the outcome both explainers point at,{name}  {tag}\ny = {s:.2f}x {b:+.2f} · k = {int(row.k)},"HIPS EC-equivalent, Fabs/10 (µg/m³)",Predicted FTIR EC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,2
research/ftir_ec_phase3/ftir_37_hips_loading_and_curvature.ipynb,research/ftir_ec_phase3,False,6,Held-out-site curvature test,,,,bar+hexbin+hist+plot,correlation,2D Density,False,False,True,True,1
research/ftir_ec_phase3/ftir_38_1617_and_dust_attribution.ipynb,research/ftir_ec_phase3,False,5,Results,,,,barh+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_39_pls_applicability_domain.ipynb,research/ftir_ec_phase3,False,6,Results,,,,bar+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_40_quartz_tor_campaign_design.ipynb,research/ftir_ec_phase3,False,5,Results,,,,bar+plot,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_41_adama_three_method_reconciliation.ipynb,research/ftir_ec_phase3,False,6,1. The reference definition redistributes carbon; it does not change total carbon,Adama quartz thermal carbon under both optical conventions,,,bar+plot+scatter,correlation,Connected Scatter,False,False,False,False,1
research/ftir_ec_phase3/ftir_41_adama_three_method_reconciliation.ipynb,research/ftir_ec_phase3,False,8,Thermal-fraction structure and the pyrolysis term,,,,bar+plot,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_41_adama_three_method_reconciliation.ipynb,research/ftir_ec_phase3,False,11,2. Total-carbon recovery: the FTIR sum is low on all five dates — and the gap is OC,,,,bar+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_41_adama_three_method_reconciliation.ipynb,research/ftir_ec_phase3,False,13,3. Three EC definitions and one absorption measurement,,,,fill_between+plot+scatter,correlation,Connected Scatter,False,False,False,False,1
research/ftir_ec_phase3/ftir_42_target_definition_experiment.ipynb,research/ftir_ec_phase3,False,9,Provenance check,"Same spectra, same folds, same rule — only the target changes",,,bar,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_42_target_definition_experiment.ipynb,research/ftir_ec_phase3,False,12,3. Direct total carbon vs the sum of the parts,"Held-out sites, lowest-OC/EC cohort: amounts vs the split",,,plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_42_target_definition_experiment.ipynb,research/ftir_ec_phase3,False,14,4. Does the thermal convention change the Addis transfer?,,,,hist+plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_43_residual_learner_null_control.ipynb,research/ftir_ec_phase3,False,8,2. The proportional-disagreement null,,,,barh+plot+scatter+violinplot,correlation,Connected Scatter,False,False,False,False,1
research/ftir_ec_phase3/ftir_44_adama_through_locked_calibrations.ipynb,research/ftir_ec_phase3,False,9,4. Where each EC lands relative to the thermal references and the HIPS band,,,,fill_between+plot+scatter,correlation,Connected Scatter,False,True,False,False,1
research/ftir_ec_phase3/ftir_44_adama_through_locked_calibrations.ipynb,research/ftir_ec_phase3,False,11,5. OC and total carbon: does a phase-3 OC/TC model close ftir_41's carbon gap?,,,,bar,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_45_residual_increment_attribution.ipynb,research/ftir_ec_phase3,False,9,3. Where the residual learner puts its weight,,,,barh+hist+plot,distribution,Histogram,True,False,False,False,1
research/ftir_ec_phase3/ftir_46_paired_increment_and_mass.ipynb,research/ftir_ec_phase3,False,11,"4. Figure — the ladder with intervals, blocked vs forward",,,,errorbar,ranking,Lollipop,False,False,False,False,1
research/ftir_ec_phase3/ftir_46_paired_increment_and_mass.ipynb,research/ftir_ec_phase3,False,13,5. Residual vs gravimetric mass at Addis,,,,plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_ec_phase3/ftir_46_paired_increment_and_mass.ipynb,research/ftir_ec_phase3,False,19,"8. Figures — per-site mass coefficients, and the residual-vs-mass grid",{label} (n={len(sub)}{f,gravimetric mass concentration (µg/m³),"residual r = f(X) − Fabs/10 (µg/m³), locked 800 + AIRSpec",errorbar+plot+scatter,correlation,Connected Scatter,False,False,False,False,2
research/ftir_ec_phase3/ftir_47_blank_lines_per_deployed_line.ipynb,research/ftir_ec_phase3,False,8,"1. The blank ledger: per deployed line, then per lot",Blank T1 vs R1 by deployed line — dashed: shipped line; solid: per-line quadratic; ,,,plot+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_47_blank_lines_per_deployed_line.ipynb,research/ftir_ec_phase3,False,11,2. Network exposure: which sites the pooled construction distorts,,,,barh,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_47_blank_lines_per_deployed_line.ipynb,research/ftir_ec_phase3,False,14,3. The five explorer targets under four blank-line constructions,,,,errorbar,ranking,Lollipop,False,False,False,False,1
research/ftir_ec_phase3/ftir_48_pyrolysis_split_target.ipynb,research/ftir_ec_phase3,False,9,"2. Twelve calibrations: six targets × two cohorts, one protocol",The split correction as a target — held-out sites,,,plot+scatter,correlation,Scatterplot,False,False,True,False,1
research/ftir_ec_phase3/ftir_48_pyrolysis_split_target.ipynb,research/ftir_ec_phase3,False,14,Where the composed error comes from,"Four routes to EC_TOT, identical held-out sites",,,plot+scatter,correlation,Bubble,False,False,True,True,1
research/ftir_ec_phase3/ftir_48_pyrolysis_split_target.ipynb,research/ftir_ec_phase3,False,19,4. Adama: five quartz filters with OP_TOR and OP_TOT measured directly,,,,bar,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_48_pyrolysis_split_target.ipynb,research/ftir_ec_phase3,False,22,5. Addis: the composed route against the direct EC_TOT model,,,,plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,10,"A1. The instrument's K, the BC1/BC2/BCc closure, and the Poland K\*",,,,hist+plot,distribution,Histogram,False,False,False,False,0
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,13,A2. Discontinuities at tape advances,,,,hist+scatter,correlation,Scatterplot,False,False,False,False,0
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,16,A3. Sensitivity to environment and loading; the clean mask,,,,hist+plot,distribution,Histogram,False,False,False,False,0
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,18,B4. Which 20 % is missing matters: masked daily means on complete days,,,,bar+boxplot,distribution,Boxplot,False,False,False,True,0
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,20,B5. AAE from daily-aggregated absorption vs the daily mean of instantaneous AAE,,,,hist,distribution,Histogram,False,False,False,False,0
research/ftir_ec_phase3/ftir_49_ma350_raw_chain_diagnostics.ipynb,research/ftir_ec_phase3,False,22,B6. The real ETAD filter dates: calendar day vs 9am–9am vs the ±1-day tolerant mean,,,,hist+plot+scatter,correlation,Connected Scatter,False,False,False,False,0
research/ftir_ec_phase3/ftir_50_spectral_comparison_methods.ipynb,research/ftir_ec_phase3,False,6,"2. The in-domain question, decomposed",In-plane vs off-plane distance to the IMPROVE library ,,Q residual / 95th pct,scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_50_spectral_comparison_methods.ipynb,research/ftir_ec_phase3,False,9,3. Hubness: are analog lists really N independent analogs?,,,,plot,evolution,Line chart,False,False,False,False,1
research/ftir_ec_phase3/ftir_50_spectral_comparison_methods.ipynb,research/ftir_ec_phase3,False,12,4. Where the spectra actually differ,,,,bar,ranking,Barplot,False,False,False,False,1
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,3,The variants,,"HIPS EC-equivalent, Fabs/10 (µg/m³)",FTIR-predicted EC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,7,2. Component sweep,,PLS components (k),,plot,evolution,Timeseries,True,False,False,False,0
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,9,3. Seasonal robustness,"Addis ETAD, all dated evaluation filters · Option A · MAC 10 · lot all",,monthly median predicted EC (µg/m³),boxplot+plot,distribution,Boxplot,False,False,True,False,0
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,11,4. Analog selection distributions,the whole {r[,{r[,filters,bar,ranking,Barplot,False,False,True,False,0
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,25,11. OC/EC and OC/fAbs by site: SPARTAN placed in the IMPROVE ranking,,,,errorbar,ranking,Lollipop,False,False,False,False,0
research/ftir_ec_phase3/ftir_51_priority_figure_export.ipynb,research/ftir_ec_phase3,False,27,"11c, 11d. The lowest-OC/EC 800 cohort against the Addis filters, per filter",,,,plot+scatter,correlation,Connected Scatter,False,True,False,False,0
research/ftir_ec_phase3/ftir_52_network_spectral_map.ipynb,research/ftir_ec_phase3,False,10,"Is the smoke-enriched class actually about smoke, or just about loading?",class {c}  n={row[,,,fill_between+plot,evolution,Area chart,False,False,True,False,1
